"Title","Name","Role"
"High Art","Lisa Cholodenko","Director"
"High Art","Ally Sheedy","Lucy Berliner"
"High Art","Radha Mitchell","Syd"
"High Art","Patricia Clarkson","Greta"
"High Art","Tammy Grimes","Vera"
"High Art","Gabriel Mann","James"
