"Title","Name","Role"
"Patriots Day","Peter Berg","Director"
"Patriots Day","Mark Wahlberg","Tommy Saunders"
"Patriots Day","Kevin Bacon","Special Agent Richard DesLauriers"
"Patriots Day","John Goodman","Commissioner Ed Davis"
"Patriots Day","J.K. Simmons","Sergeant Jeffrey Pugliese"
"Patriots Day","Michelle Monaghan","Carol Saunders"
