"Title","Name","Role"
"Transformers: The Last Knight","Michael Bay","Director"
"Transformers: The Last Knight","Mark Wahlberg","Cade Yeager"
"Transformers: The Last Knight","Anthony Hopkins","Sir Edmund Burton"
"Transformers: The Last Knight","Josh Duhamel","Colonel William Lennox"
"Transformers: The Last Knight","Stanley Tucci","Merlin"
"Transformers: The Last Knight","Laura Haddock","Vivian Wembley"
