"Title","Name","Role"
"Mississippi Burning","Alan Parker","Director"
"Mississippi Burning","Gene Hackman","Agent Rupert Anderson"
"Mississippi Burning","Willem Dafoe","Agent Alan Ward"
"Mississippi Burning","Frances McDormand","Mrs. Pell"
"Mississippi Burning","Brad Dourif","Deputy Clinton Pell"
"Mississippi Burning","R. Lee Ermey","Mayor Tilman"
