"Title","Name","Role"
"The Two Popes","Fernando Meirelles","Director"
"The Two Popes","Jonathan Pryce","Pope Francis"
"The Two Popes","Anthony Hopkins","Pope Benedict"
"The Two Popes","Juan Minujín","Pope Francis Young"
"The Two Popes","Sidney Cole","Cardinal Turkson"
"The Two Popes","Thomas D Williams","American Journalist"
