"Title","Name","Role"
"Harold & Kumar Escape From Guantanamo Bay","Jon Hurwitz","Director"
"Harold & Kumar Escape From Guantanamo Bay","Hayden Schlossberg","Director"
"Harold & Kumar Escape From Guantanamo Bay","Kal Penn","Kumar"
"Harold & Kumar Escape From Guantanamo Bay","John Cho","Harold"
"Harold & Kumar Escape From Guantanamo Bay","Rob Corddry","Ron Fox"
"Harold & Kumar Escape From Guantanamo Bay","Jack Conley","Deputy Frye"
