"Title","Name","Role"
"Friday the 13th: The Final Chapter","Joseph Zito","Director"
"Friday the 13th: The Final Chapter","Kimberly Beck","Trisha 'Trish' Jarvis"
"Friday the 13th: The Final Chapter","Peter Barton","Doug"
"Friday the 13th: The Final Chapter","Corey Feldman","Tommy Jarvis"
"Friday the 13th: The Final Chapter","Crispin Glover","Jimmy"
"Friday the 13th: The Final Chapter","Barbara Howard","Sara"
