"Title","Name","Role"
"The Eternal Daughter","Joanna Hogg","Director"
"The Eternal Daughter","Tilda Swinton","Actor"
"The Eternal Daughter","Joseph Mydell","Actor"
"The Eternal Daughter","Carly-Sophia Davies","Actor"
"The Eternal Daughter","Joanna Hogg","Screenwriter"
"The Eternal Daughter","Ed Guiney","Producer"
