"Title","Name","Role"
"A Merry War","Robert Bierman","Director"
"A Merry War","Richard E. Grant","Gordon Comstock"
"A Merry War","Helena Bonham Carter","Rosemary"
"A Merry War","Julian Wadham","Ravelston"
"A Merry War","Jim Carter","Erskine"
"A Merry War","Harriet Walter","Julia Comstock"
