"Title","Name","Role"
"The Bird With the Crystal Plumage","Dario Argento","Director"
"The Bird With the Crystal Plumage","Tony Musante","Sam Dalmas"
"The Bird With the Crystal Plumage","Suzy Kendall","Julia"
"The Bird With the Crystal Plumage","Eva Renzi","Monica Ranieri"
"The Bird With the Crystal Plumage","Enrico Maria Salerno","Inspector Morosini"
"The Bird With the Crystal Plumage","Mario Adorf","Berto Consalvi"
