"Title","Name","Role"
"Grand Illusion","Jean Renoir","Director"
"Grand Illusion","Pierre Fresnay","Capt. de Boieldieu"
"Grand Illusion","Erich von Stroheim","Capt. von Rauffenstein"
"Grand Illusion","Jean Gabin","Lt. Maréchal"
"Grand Illusion","Marcel Dalio","Lt. Rosenthal"
"Grand Illusion","Dita Parlo","Elsa (farm woman)"
