"Title","Name","Role"
"Accattone","Pier Paolo Pasolini","Director"
"Accattone","Franco Citti","Vittorio ""Accattone"" Cataldi"
"Accattone","Franca Pasut","Stella"
"Accattone","Silvana Corsini","Maddalena"
"Accattone","Paola Guidi","Ascenza"
"Accattone","Adele Cambria","Nannina"
