"Title","Name","Role"
"Beer League","Frank Sebastiano","Director"
"Beer League","Artie Lange","Artie DeVanzo"
"Beer League","Ralph Macchio","Maz"
"Beer League","Cara Buono","Linda Salvo"
"Beer League","Jimmy Palumbo","Johnny Trinno"
"Beer League","Joe Lo Truglio","Dave"
