"Title","Name","Role"
"The Science of Sleep","Michel Gondry","Director"
"The Science of Sleep","Gael García Bernal","Stéphane Miroux"
"The Science of Sleep","Charlotte Gainsbourg","Stéphanie"
"The Science of Sleep","Alain Chabat","Guy"
"The Science of Sleep","Miou-Miou","Christine Miroux"
"The Science of Sleep","Pierre Vaneck","Monsieur Pouchet"
