"Title","Name","Role"
"Adventures in Babysitting","Chris Columbus","Director"
"Adventures in Babysitting","Elisabeth Shue","Chris Parker"
"Adventures in Babysitting","Maia Brewton","Sara Anderson"
"Adventures in Babysitting","Keith Coogan","Brad Anderson"
"Adventures in Babysitting","Anthony Rapp","Daryl Coopersmith"
"Adventures in Babysitting","Calvin Levels","Joe Gipp"
