"Title","Name","Role"
"Valentino","Ken Russell","Director"
"Valentino","Rudolf Nureyev","Rudolph Valentino"
"Valentino","Leslie Caron","Alla Nazimova"
"Valentino","Michelle Phillips","Natasha Rambova"
