"Title","Name","Role"
"How to Make an American Quilt","Jocelyn Moorhouse","Director"
"How to Make an American Quilt","Winona Ryder","Finn Dodd"
"How to Make an American Quilt","Maya Angelou","Anna"
"How to Make an American Quilt","Anne Bancroft","Glady Joe Cleary"
"How to Make an American Quilt","Ellen Burstyn","Hy Dodd"
"How to Make an American Quilt","Samantha Mathis","Actor"
