"Title","Name","Role"
"One Hour Photo","Mark Romanek","Director"
"One Hour Photo","Robin Williams","Seymour ""Sy"" Parrish"
"One Hour Photo","Connie Nielsen","Nina Yorkin"
"One Hour Photo","Michael Vartan","Will Yorkin"
"One Hour Photo","Gary Cole","Bill Owens"
"One Hour Photo","Dylan Smith","Jakob Yorkin"
