"Title","Name","Role"
"I Am Legend","Francis Lawrence","Director"
"I Am Legend","Will Smith","Robert Neville"
"I Am Legend","Alice Braga","Anna"
"I Am Legend","Dash Mihok","Alpha Male"
"I Am Legend","Charlie Tahan","Ethan"
"I Am Legend","Salli Richardson-Whitfield","Zoe"
