"Title","Name","Role"
"I Am Number Four","D.J. Caruso","Director"
"I Am Number Four","Alex Pettyfer","John Smith"
"I Am Number Four","Timothy Olyphant","Henri"
"I Am Number Four","Dianna Agron","Sarah"
"I Am Number Four","Teresa Palmer","Number Six"
"I Am Number Four","Callan McAuliffe","Sam"
