"Title","Name","Role"
"Bad News Bears","Richard Linklater","Director"
"Bad News Bears","Billy Bob Thornton","Morris Buttermaker"
"Bad News Bears","Greg Kinnear","Roy Bullock"
"Bad News Bears","Marcia Gay Harden","Liz Whitewood"
"Bad News Bears","Sammi Kane Kraft","Amanda Whurlitzer"
"Bad News Bears","Ridge Canipe","Toby Whitewood"
