"Title","Name","Role"
"The Nile Hilton Incident","Tarik Saleh","Director"
"The Nile Hilton Incident","Fares Fares","Noredin"
"The Nile Hilton Incident","Mari Malek","Salwa"
"The Nile Hilton Incident","Yasser Ali Maher","Kammal Mostafa, Gen."
"The Nile Hilton Incident","Slimane Dazi","Green Eyed Man"
"The Nile Hilton Incident","Ahmed Selim","Hatem Shafiq"
