"Title","Name","Role"
"Firelight","William Nicholson","Director"
"Firelight","Sophie Marceau","Elisabeth"
"Firelight","Stephen Dillane","Charles Godwin"
"Firelight","Kevin Anderson","John Taylor"
"Firelight","Joss Ackland","Lord Clare"
"Firelight","Lia Williams","Constance"
