"Title","Name","Role"
"The Mummy","Stephen Sommers","Director"
"The Mummy","Brendan Fraser","Rick O'Connell"
"The Mummy","Rachel Weisz","Evelyn 'Evie' Carnahan"
"The Mummy","John Hannah","Jonathan Carnahan"
"The Mummy","Arnold Vosloo","Imhotep"
"The Mummy","Kevin J. O'Connor","Beni Gabor"
