"Title","Name","Role"
"Life of a King","Jake Goldberger","Director"
"Life of a King","Cuba Gooding Jr.","Eugene Brown"
"Life of a King","Malcolm M. Mays","Tahime"
"Life of a King","Richard T. Jones","Perry"
"Life of a King","Paula Jai Parker","Gina Sanders"
"Life of a King","Carlton Byrd","Clifton"
