"Title","Name","Role"
"X2","Bryan Singer","Director"
"X2","Patrick Stewart","Professor Charles Xavier"
"X2","Hugh Jackman","Logan"
"X2","Ian McKellen","Erik Lehnsherr"
"X2","Halle Berry","Ororo Munroe"
"X2","Famke Janssen","Jean Grey"
