"Title","Name","Role"
"Quiz Show","Robert Redford","Director"
"Quiz Show","John Turturro","Herbie Stempel"
"Quiz Show","Rob Morrow","Dick Goodwin"
"Quiz Show","Ralph Fiennes","Charles Van Doren"
"Quiz Show","Paul Scofield","Mark Van Doren"
"Quiz Show","David Paymer","Dan Enright"
