"Title","Name","Role"
"Carnival of Souls","Adam Grossman","Director"
"Carnival of Souls","Bobbie Phillips","Alex Grant"
"Carnival of Souls","Shawnee Smith","Sandra Grant"
"Carnival of Souls","Larry Miller","Louis Seagram"
"Carnival of Souls","Paul Johansson","Michael"
"Carnival of Souls","Cleavant Derricks","Sid"
