"Title","Name","Role"
"Only Angels Have Wings","Howard Hawks","Director"
"Only Angels Have Wings","Cary Grant","Geoff Carter"
"Only Angels Have Wings","Jean Arthur","Bonnie Lee"
"Only Angels Have Wings","Rita Hayworth","Judith 'Judy' MacPherson"
"Only Angels Have Wings","Richard Barthelmess","Barthelmess"
"Only Angels Have Wings","Thomas Mitchell","Kid Dabb"
