"Title","Name","Role"
"Last Year at Marienbad","Alain Resnais","Director"
"Last Year at Marienbad","Delphine Seyrig","A"
"Last Year at Marienbad","Giorgio Albertazzi","X"
"Last Year at Marienbad","Sacha Pitoeff","M"
"Last Year at Marienbad","Françoise Bertin","Un personnage de l'hôtel"
"Last Year at Marienbad","Luce Garcia-Ville","Actor"
