"Title","Name","Role"
"Sweet Virginia","Jamie M. Dagg","Director"
"Sweet Virginia","Jon Bernthal","Sam Rossi"
"Sweet Virginia","Christopher Abbott","Elwood"
"Sweet Virginia","Imogen Poots","Lila Mccabe"
"Sweet Virginia","Rosemarie DeWitt","Bernadette Barrett"
"Sweet Virginia","Odessa Young","Maggie Russell"
