"Title","Name","Role"
"The Color Purple","Steven Spielberg","Director"
"The Color Purple","Whoopi Goldberg","Celie"
"The Color Purple","Danny Glover","Albert"
"The Color Purple","Margaret Avery","Shug Avery"
"The Color Purple","Oprah Winfrey","Sofia"
"The Color Purple","Willard E. Pugh","Harpo"
