"Title","Name","Role"
"The Way Ahead","Carol Reed","Director"
"The Way Ahead","David Niven","Lieutenant Jim Perry"
"The Way Ahead","Stanley Holloway","Pvt. Ted Brewer"
"The Way Ahead","Raymond Huntley","Pvt. Herbert Davenport"
"The Way Ahead","James Donald","Pvt. Evans Lloyd"
"The Way Ahead","John Laurie","Pvt. Luke"
