"Title","Name","Role"
"Jackie Chan's Police Story 2","Jackie Chan","Director"
"Jackie Chan's Police Story 2","Jackie Chan","Chan Ka Kui"
"Jackie Chan's Police Story 2","Maggie Cheung","May"
"Jackie Chan's Police Story 2","Bill Tung","Bill Wong"
"Jackie Chan's Police Story 2","Lam Kwok-Hung","Supt. Raymond Li"
"Jackie Chan's Police Story 2","Charles Chao","John Ko"
