"Title","Name","Role"
"From Beyond","Stuart Gordon","Director"
"From Beyond","Jeffrey Combs","Crawford Tillinghast"
"From Beyond","Barbara Crampton","Dr. Katherine McMichaels"
"From Beyond","Ted Sorel","Dr. Edward Pretorius"
"From Beyond","Ken Foree","Leroy 'Bubba' Brown"
"From Beyond","Carolyn Purdy-Gordon","Dr. Bloch"
