"Title","Name","Role"
"The Hobbit: The Desolation of Smaug","Peter Jackson","Director"
"The Hobbit: The Desolation of Smaug","Ian McKellen","Gandalf"
"The Hobbit: The Desolation of Smaug","Martin Freeman","Bilbo Baggins"
"The Hobbit: The Desolation of Smaug","Richard Armitage","Thorin Oakenshield"
"The Hobbit: The Desolation of Smaug","Benedict Cumberbatch","Smaug"
"The Hobbit: The Desolation of Smaug","Evangeline Lilly","Tauriel"
