"Title","Name","Role"
"Force 10 From Navarone","Guy Hamilton","Director"
"Force 10 From Navarone","Robert Shaw","Mallory"
"Force 10 From Navarone","Harrison Ford","Barnsby"
"Force 10 From Navarone","Barbara Bach","Maritza"
"Force 10 From Navarone","Edward Fox","Miller"
"Force 10 From Navarone","Franco Nero","Lescovar"
