"Title","Name","Role"
"Amnesia","Barbet Schroeder","Director"
"Amnesia","Marthe Keller","Martha Sagell"
"Amnesia","Max Riemelt","Jo Gellert"
"Amnesia","Bruno Ganz","Bruno"
"Amnesia","Corinna Kirchhoff","Elfriede"
"Amnesia","Fermi Reixach","Sabater"
