"Title","Name","Role"
"Don't Swallow My Heart, Alligator Girl!","Felipe Bragança","Director"
"Don't Swallow My Heart, Alligator Girl!","Eduardo Macedo","Joca"
"Don't Swallow My Heart, Alligator Girl!","Cauã Reymond","Fernando"
"Don't Swallow My Heart, Alligator Girl!","Leopoldo Pacheco","César"
"Don't Swallow My Heart, Alligator Girl!","Cláudia Assunção","Joana"
"Don't Swallow My Heart, Alligator Girl!","Ney Matogrosso","Mago"
