"Title","Name","Role"
"The Mackintosh Man","John Huston","Director"
"The Mackintosh Man","Paul Newman","Rearden"
"The Mackintosh Man","Dominique Sanda","Mrs. Smith"
"The Mackintosh Man","James Mason","Sir George Wheeler"
"The Mackintosh Man","Harry Andrews","Mackintosh"
"The Mackintosh Man","Ian Bannen","Slade"
