"Title","Name","Role"
"The Couch Trip","Michael Ritchie","Director"
"The Couch Trip","Dan Aykroyd","John Burns"
"The Couch Trip","Walter Matthau","Donald Becker"
"The Couch Trip","Charles Grodin","George Maitlin"
"The Couch Trip","Donna Dixon","Laura Rollins"
"The Couch Trip","Richard Romanus","Harvey Michaels"
