"Title","Name","Role"
"The Little Vampire","Uli Edel","Director"
"The Little Vampire","Jonathan Lipnicki","Tony Thompson"
"The Little Vampire","Richard E. Grant","Frederick"
"The Little Vampire","Jim Carter","Rookery"
"The Little Vampire","Alice Krige","Freda"
"The Little Vampire","Rollo Weeks","Rudolph"
