"Title","Name","Role"
"My Son the Fanatic","Udayan Prasad","Director"
"My Son the Fanatic","Om Puri","Parvez"
"My Son the Fanatic","Rachel Griffiths","Bettina"
"My Son the Fanatic","Stellan Skarsgård","Schitz"
"My Son the Fanatic","Akbar Kurtha","Farid"
"My Son the Fanatic","Gopi Desai","Minoo"
