"Title","Name","Role"
"Butterfly","José Luis Cuerda","Director"
"Butterfly","Fernando Fernán Gómez","Don Gregorio"
"Butterfly","Manuel Lozano","Moncho"
"Butterfly","Uxía Blanco","Rosa"
"Butterfly","Gonzalo Martin Uriarte","Ramón"
"Butterfly","Alexis de Los Santos","Andrés"
