"Title","Name","Role"
"20th Century Women","Mike Mills","Director"
"20th Century Women","Annette Bening","Dorothea"
"20th Century Women","Elle Fanning","Julie"
"20th Century Women","Greta Gerwig","Abbie"
"20th Century Women","Billy Crudup","William"
"20th Century Women","Lucas Jade Zumann","Jamie"
