"Title","Name","Role"
"The Philadelphia Story","George Cukor","Director"
"The Philadelphia Story","Cary Grant","C. K. Dexter Haven"
"The Philadelphia Story","Katharine Hepburn","Tracy Samantha Lord"
"The Philadelphia Story","James Stewart","Mike Connor"
"The Philadelphia Story","Ruth Hussey","Liz Imbrie"
"The Philadelphia Story","John Howard","George Kittredge"
