"Title","Name","Role"
"A Judgment in Stone","Claude Chabrol","Director"
"A Judgment in Stone","Isabelle Huppert","Jeanne"
"A Judgment in Stone","Sandrine Bonnaire","Sophie"
"A Judgment in Stone","Jacqueline Bisset","Catherine Lelievre"
"A Judgment in Stone","Jean-Pierre Cassel","Georges Lelievre"
"A Judgment in Stone","Virginie Ledoyen","Melinda"
