"Title","Name","Role"
"Hard-Boiled","John Woo","Director"
"Hard-Boiled","Chow Yun-Fat","Yuen (Tequila)"
"Hard-Boiled","Bowie Lam","Benny"
"Hard-Boiled","Philip Chan","Superintendant"
"Hard-Boiled","Tony Leung Chiu Wai","Actor"
"Hard-Boiled","Kwan Hoi-shan","Mr. Hoi"
