"Title","Name","Role"
"Lost in Space","Stephen Hopkins","Director"
"Lost in Space","William Hurt","Mission Commander Professor John Robinson, Ph. D."
"Lost in Space","Mimi Rogers","Life Sciences Officer Maureen Robinson, Ph.D."
"Lost in Space","Heather Graham","Mission Medical Officer Judy Robinson, Ph.D."
"Lost in Space","Lacey Chabert","Video Mechanics Officer Penny Robinson"
"Lost in Space","Jack Johnson","Robotics Officer Will Robinson"
