"Title","Name","Role"
"Ride Along","Tim Story","Director"
"Ride Along","Ice Cube","James Payton"
"Ride Along","Kevin Hart","Ben Barber"
"Ride Along","John Leguizamo","Santiago"
"Ride Along","Bruce McGill","Lt. Brooks"
"Ride Along","Tika Sumpter","Angela Payton"
