"Title","Name","Role"
"Party Monster","Fenton Bailey","Director"
"Party Monster","Macaulay Culkin","Michael Alig"
"Party Monster","Seth Green","James St. James"
"Party Monster","Chloë Sevigny","Gitsie"
"Party Monster","Natasha Lyonne","Brooke"
"Party Monster","Justin Hagan","Freez"
