"Title","Name","Role"
"C.H.U.D.","Douglas Cheek","Director"
"C.H.U.D.","John Heard","George Cooper"
"C.H.U.D.","Kim Greist","Lauren Daniels"
"C.H.U.D.","Daniel Stern","A.J. ""The Reverend"" Shepherd"
"C.H.U.D.","Brenda Currin","Francine"
"C.H.U.D.","Justin Hall","Justin"
