"Title","Name","Role"
"The House on Carroll Street","Peter Yates","Director"
"The House on Carroll Street","Kelly McGillis","Emily"
"The House on Carroll Street","Jeff Daniels","Cochran"
"The House on Carroll Street","Mandy Patinkin","Cochran"
"The House on Carroll Street","Christopher Buchholz","Stefan"
"The House on Carroll Street","Jessica Tandy","Miss Venable"
