"Title","Name","Role"
"Ricki and the Flash","Jonathan Demme","Director"
"Ricki and the Flash","Meryl Streep","Ricki Rendazzo"
"Ricki and the Flash","Kevin Kline","Pete Brummel"
"Ricki and the Flash","Rick Springfield","Greg"
"Ricki and the Flash","Mamie Gummer","Julie"
"Ricki and the Flash","Audra McDonald","Maureen"
