"Title","Name","Role"
"The Seven-Ups","Peter D'Antoni","Director"
"The Seven-Ups","Roy Scheider","Buddy"
"The Seven-Ups","Tony Lo Bianco","Vito Lucia"
"The Seven-Ups","Victor Arnold","Barilli"
"The Seven-Ups","Jerry Leon","Mingo"
"The Seven-Ups","Ken Kercheval","Ansel"
