"Title","Name","Role"
"The Artist's Wife","Tom Dolby","Director"
"The Artist's Wife","Lena Olin","Claire Smythson"
"The Artist's Wife","Bruce Dern","Richard Smythson"
"The Artist's Wife","Juliet Rylance","Angela Smythson"
"The Artist's Wife","Avan Jogia","Danny"
"The Artist's Wife","Stefanie Powers","Ada Risi"
