"Title","Name","Role"
"The Delta Force","Menahem Golan","Director"
"The Delta Force","Chuck Norris","Maj. Scott McCoy"
"The Delta Force","Lee Marvin","Col. Nick Alexander"
"The Delta Force","Hanna Schygulla","Ingrid"
"The Delta Force","Martin Balsam","Ben Kaplan"
"The Delta Force","Joey Bishop","Harry Goldman"
