"Title","Name","Role"
"Eddie Murphy Raw","Robert Townsend","Director"
"Eddie Murphy Raw","Eddie Murphy","Self"
"Eddie Murphy Raw","Tatyana Ali","Eddie's Sister"
"Eddie Murphy Raw","Samuel L. Jackson","Eddie's Uncle"
"Eddie Murphy Raw","Deon Richmond","Little Eddie"
"Eddie Murphy Raw","Robert Townsend","Writer"
