"Title","Name","Role"
"Hollywood or Bust","Frank Tashlin","Director"
"Hollywood or Bust","Dean Martin","Steve Wiley"
"Hollywood or Bust","Jerry Lewis","Malcolm Smith"
"Hollywood or Bust","Pat Crowley","Terry Roberts"
"Hollywood or Bust","Anita Ekberg","Actress Anita"
"Hollywood or Bust","Max Rosenbloom","Bookie Benny"
