"Title","Name","Role"
"Charlotte's Web","Gary Winick","Director"
"Charlotte's Web","Julia Roberts","Charlotte"
"Charlotte's Web","Dakota Fanning","Fern"
"Charlotte's Web","Steve Buscemi","Templeton"
"Charlotte's Web","John Cleese","Samuel"
"Charlotte's Web","Oprah Winfrey","Gussy"
