"Title","Name","Role"
"Indiana Jones and the Dial of Destiny","James Mangold","Director"
"Indiana Jones and the Dial of Destiny","Harrison Ford","Indiana Jones"
"Indiana Jones and the Dial of Destiny","Phoebe Waller-Bridge","Helena"
"Indiana Jones and the Dial of Destiny","Antonio Banderas","Renaldo"
"Indiana Jones and the Dial of Destiny","John Rhys-Davies","Sallah"
"Indiana Jones and the Dial of Destiny","Shaunette Renée Wilson","Mason"
