"Title","Name","Role"
"The Spitfire Grill","Lee David Zlotoff","Director"
"The Spitfire Grill","Alison Elliott","Percy Talbott"
"The Spitfire Grill","Ellen Burstyn","Hannah Ferguson"
"The Spitfire Grill","Marcia Gay Harden","Shelby Goddard"
"The Spitfire Grill","Will Patton","Nahum Goddard"
"The Spitfire Grill","Kieran Mulroney","Joe Sperling"
