"Title","Name","Role"
"We Are Your Friends","Max Joseph","Director"
"We Are Your Friends","Zac Efron","Cole Carter"
"We Are Your Friends","Wes Bentley","James"
"We Are Your Friends","Emily Ratajkowski","Sophie"
"We Are Your Friends","Jonny Weston","Mason"
"We Are Your Friends","Shiloh Fernandez","Ollie"
