"Title","Name","Role"
"The Main Event","Howard Zieff","Director"
"The Main Event","Barbra Streisand","Hillary Kramer"
"The Main Event","Ryan O'Neal","Eddie `'Kid Natural'` Scanlon"
"The Main Event","Paul Sand","David"
"The Main Event","Whitman Mayo","Percy"
"The Main Event","Patti D'Arbanville","Donna"
